06-12-2019,14:25:19,	0.001348	,	0.000769	,	0.001332	,	0.001011	,	0.001000	,	0.001195	,	0.001912	,	0.130290	,	0.055959	,	4.489123	,	4.632986	,	-38.874580	,
06-12-2019,14:25:20,	0.001072	,	0.000591	,	0.001374	,	0.001323	,	0.001040	,	0.001140	,	0.003223	,	0.130180	,	0.318119	,	4.712686	,	4.866072	,	-39.085612	,
06-12-2019,14:25:21,	0.001229	,	0.000818	,	0.001455	,	0.001269	,	0.001278	,	0.001050	,	0.005459	,	0.130145	,	0.110095	,	5.024973	,	4.420450	,	-37.580822	,
06-12-2019,14:25:22,	0.001072	,	0.000692	,	0.001154	,	0.001337	,	0.001087	,	0.001468	,	0.001831	,	0.130237	,	-0.077878	,	4.279094	,	4.240998	,	-38.510664	,
06-12-2019,14:25:23,	0.001054	,	0.000821	,	0.001227	,	0.001238	,	0.001187	,	0.001230	,	0.003486	,	0.130171	,	0.025883	,	5.640022	,	4.890634	,	-38.337728	,
06-12-2019,14:25:24,	0.000890	,	0.000674	,	0.001009	,	0.001398	,	0.000791	,	0.001193	,	0.001438	,	0.130266	,	0.300074	,	4.794893	,	4.064053	,	-38.366802	,
06-12-2019,14:25:25,	0.001096	,	0.000793	,	0.001311	,	0.001438	,	0.001180	,	0.001142	,	0.000789	,	0.130171	,	0.782288	,	4.308168	,	4.188867	,	-38.386351	,
06-12-2019,14:25:26,	0.000996	,	0.000811	,	0.001211	,	0.000843	,	0.000800	,	0.001372	,	-0.001660	,	0.130157	,	1.094575	,	4.450025	,	4.088113	,	-38.287602	,
06-12-2019,14:25:35,	0.001007	,	0.000686	,	0.000637	,	0.001229	,	0.001231	,	0.001429	,	0.001337	,	0.130152	,	-0.469865	,	5.508190	,	4.701157	,	-38.602395	,
06-12-2019,14:25:36,	0.001270	,	0.000625	,	0.000965	,	0.000904	,	0.000944	,	0.001101	,	-0.000576	,	0.130079	,	-0.482397	,	5.534255	,	4.444511	,	-38.354771	,
06-12-2019,14:25:37,	0.000693	,	0.000616	,	0.000826	,	0.001501	,	0.001036	,	0.001269	,	0.001844	,	0.130257	,	-0.633778	,	5.375355	,	4.317190	,	-38.528208	,
06-12-2019,14:25:38,	0.000996	,	0.000502	,	0.001662	,	0.000701	,	0.001234	,	0.001123	,	-0.000076	,	0.130201	,	-0.218231	,	4.495640	,	4.559300	,	-38.346250	,
06-12-2019,14:25:39,	0.001054	,	0.000546	,	0.001086	,	0.000800	,	0.001126	,	0.001271	,	0.001467	,	0.130151	,	-0.608715	,	5.491147	,	4.430476	,	-38.951775	,
06-12-2019,14:25:40,	0.001132	,	0.000481	,	0.001398	,	0.001371	,	0.001380	,	0.001209	,	0.004116	,	0.130274	,	0.959735	,	5.143772	,	4.540753	,	-38.605904	,
06-12-2019,14:25:40,	0.000764	,	0.000959	,	0.001628	,	0.001040	,	0.000908	,	0.001282	,	0.000497	,	0.130232	,	0.080521	,	5.445532	,	4.685117	,	-38.548259	,
06-12-2019,14:25:41,	0.001332	,	0.000565	,	0.001642	,	0.001025	,	0.001249	,	0.001233	,	0.001335	,	0.130199	,	-0.417233	,	5.848045	,	4.392881	,	-38.444998	,
06-12-2019,14:25:42,	0.001059	,	0.000704	,	0.001668	,	0.001148	,	0.001011	,	0.001220	,	0.000097	,	0.130074	,	0.259973	,	5.056051	,	4.450025	,	-38.613924	,
06-12-2019,14:25:43,	0.001032	,	0.000391	,	0.001190	,	0.000791	,	0.001013	,	0.001452	,	0.002853	,	0.130134	,	0.272504	,	5.916718	,	5.501172	,	-38.061533	,
06-12-2019,14:25:44,	0.001065	,	0.000960	,	0.000994	,	0.000688	,	0.001112	,	0.001341	,	0.003052	,	0.130231	,	0.477019	,	5.758319	,	4.164806	,	-38.601392	,
06-12-2019,14:25:45,	0.000933	,	0.000565	,	0.001227	,	0.001078	,	0.001124	,	0.001397	,	0.001631	,	0.130182	,	0.535166	,	5.666087	,	5.261568	,	-38.607909	,
06-12-2019,14:25:46,	0.000897	,	0.000614	,	0.001099	,	0.001047	,	0.001575	,	0.001274	,	0.001986	,	0.130175	,	1.038433	,	5.577364	,	4.215935	,	-38.339232	,
06-12-2019,14:25:47,	0.001222	,	0.000739	,	0.001403	,	0.000585	,	0.000922	,	0.001336	,	0.002960	,	0.130231	,	0.647950	,	5.217457	,	4.270072	,	-38.058525	,
06-12-2019,14:25:48,	0.001330	,	0.000865	,	0.001560	,	0.001512	,	0.000919	,	0.001227	,	0.001700	,	0.130183	,	0.996327	,	4.400400	,	4.307666	,	-38.479586	,
06-12-2019,14:25:49,	0.001204	,	0.001409	,	0.001227	,	0.001014	,	0.001126	,	0.001303	,	0.002805	,	0.130159	,	-0.993183	,	4.670580	,	4.283104	,	-38.811421	,
06-12-2019,14:25:50,	0.000867	,	0.000439	,	0.001277	,	0.001388	,	0.001299	,	0.001118	,	0.000520	,	0.130160	,	-0.000684	,	5.701677	,	4.174832	,	-38.810920	,
06-12-2019,14:25:51,	0.001087	,	0.000661	,	0.001301	,	0.001215	,	0.001115	,	0.001287	,	0.000309	,	0.130185	,	0.121624	,	5.308687	,	4.226462	,	-38.966813	,
06-12-2019,14:25:51,	0.000942	,	0.000731	,	0.001109	,	0.001233	,	0.000949	,	0.001067	,	0.002057	,	0.130225	,	-0.350063	,	4.376840	,	4.710180	,	-38.899142	,
06-12-2019,14:25:52,	0.000742	,	0.000638	,	0.000923	,	0.001330	,	0.001105	,	0.001302	,	0.000052	,	0.130103	,	-0.469364	,	5.251042	,	4.492632	,	-38.889117	,
06-12-2019,14:25:53,	0.001218	,	0.000868	,	0.001036	,	0.001043	,	0.001245	,	0.001184	,	-0.001077	,	0.130131	,	0.901087	,	5.282120	,	4.554789	,	-38.828464	,
06-12-2019,14:25:54,	0.001216	,	0.000702	,	0.001366	,	0.001671	,	0.001171	,	0.001198	,	0.002004	,	0.130157	,	0.355213	,	4.706170	,	4.354785	,	-38.792875	,
06-12-2019,14:25:55,	0.001269	,	0.000573	,	0.000857	,	0.001126	,	0.000865	,	0.001428	,	0.002293	,	0.130225	,	-0.992180	,	5.623480	,	5.115200	,	-39.061050	,
06-12-2019,14:25:56,	0.001040	,	0.000762	,	0.001487	,	0.001384	,	0.000984	,	0.001165	,	0.000587	,	0.130165	,	0.162728	,	5.815463	,	4.591882	,	-38.980848	,
06-12-2019,14:25:57,	0.000742	,	0.000807	,	0.001120	,	0.001189	,	0.001242	,	0.001205	,	0.000746	,	0.130202	,	-0.083392	,	4.903166	,	4.443508	,	-38.579838	,
06-12-2019,14:25:58,	0.000989	,	0.000744	,	0.000962	,	0.001278	,	0.001144	,	0.001100	,	0.002565	,	0.130064	,	-0.499941	,	4.761309	,	4.655041	,	-38.826960	,
06-12-2019,14:25:59,	0.000800	,	0.000809	,	0.001143	,	0.000959	,	0.001453	,	0.001371	,	0.002513	,	0.130212	,	0.422382	,	4.481604	,	5.415456	,	-38.789867	,
06-12-2019,14:26:00,	0.000888	,	0.000966	,	0.000988	,	0.001096	,	0.001126	,	0.000795	,	0.001352	,	0.130146	,	-0.305952	,	5.368337	,	4.350274	,	-39.064559	,
06-12-2019,14:26:01,	0.000879	,	0.000771	,	0.001712	,	0.000984	,	0.001142	,	0.001191	,	0.000814	,	0.130144	,	-0.311967	,	4.644013	,	4.259044	,	-39.342258	,
06-12-2019,14:26:02,	0.001155	,	0.000834	,	0.001314	,	0.000807	,	0.001164	,	0.001122	,	-0.001317	,	0.130243	,	-0.908971	,	4.265059	,	4.512683	,	-39.165814	,
06-12-2019,14:26:02,	0.000951	,	0.000589	,	0.001568	,	0.000886	,	0.001087	,	0.001515	,	0.004877	,	0.130161	,	0.027387	,	4.463559	,	4.075081	,	-38.702647	,
06-12-2019,14:26:03,	0.001597	,	0.001063	,	0.001303	,	0.001319	,	0.001076	,	0.001049	,	0.005801	,	0.130101	,	-0.345051	,	4.242001	,	4.242001	,	-39.173834	,
06-12-2019,14:26:04,	0.001023	,	0.001197	,	0.001678	,	0.000692	,	0.001279	,	0.001304	,	0.002805	,	0.130190	,	-0.839797	,	4.972340	,	3.123183	,	-39.218446	,
06-12-2019,14:26:05,	0.001004	,	0.000879	,	0.001067	,	0.000888	,	0.001229	,	0.001232	,	0.000998	,	0.130176	,	-0.245801	,	5.299664	,	4.254532	,	-38.654025	,
06-12-2019,14:26:06,	0.000737	,	0.000771	,	0.001120	,	0.001573	,	0.001097	,	0.001277	,	0.001608	,	0.130070	,	0.595819	,	4.736747	,	4.537244	,	-38.809416	,
06-12-2019,14:26:07,	0.000901	,	0.000733	,	0.001159	,	0.001575	,	0.001137	,	0.001125	,	0.000845	,	0.130211	,	0.043929	,	4.261550	,	5.347284	,	-38.610916	,
06-12-2019,14:26:08,	0.000499	,	0.000501	,	0.001020	,	0.001330	,	0.001052	,	0.001466	,	0.002450	,	0.130247	,	-0.750572	,	4.890133	,	4.531229	,	-38.421940	,
06-12-2019,14:26:09,	0.001209	,	0.000515	,	0.001526	,	0.001472	,	0.001263	,	0.001132	,	0.005248	,	0.130065	,	0.807853	,	5.296156	,	4.355787	,	-39.155287	,
06-12-2019,14:26:10,	0.001260	,	0.000832	,	0.001371	,	0.000867	,	0.001269	,	0.001091	,	-0.000897	,	0.130200	,	0.064481	,	4.381853	,	4.482607	,	-38.729715	,
06-12-2019,14:26:11,	0.001388	,	0.000975	,	0.001450	,	0.001674	,	0.001029	,	0.001146	,	0.006759	,	0.130106	,	-0.231264	,	4.996902	,	4.103652	,	-39.033982	,
06-12-2019,14:26:12,	0.001301	,	0.001085	,	0.001712	,	0.000852	,	0.001285	,	0.001138	,	0.002783	,	0.130157	,	-0.029255	,	5.176354	,	4.753790	,	-39.007916	,
06-12-2019,14:26:13,	0.000812	,	0.000620	,	0.000973	,	0.001029	,	0.001242	,	0.001304	,	-0.000772	,	0.130169	,	0.940687	,	4.693137	,	3.492112	,	-39.110174	,
06-12-2019,14:26:13,	0.001022	,	0.000890	,	0.001463	,	0.000912	,	0.001355	,	0.001397	,	0.001106	,	0.130234	,	0.297568	,	3.857533	,	4.644515	,	-38.692622	,
06-12-2019,14:26:14,	0.001193	,	0.000838	,	0.000721	,	0.001362	,	0.001444	,	0.001055	,	0.004272	,	0.130177	,	-0.384650	,	3.641489	,	4.287114	,	-39.075085	,
06-12-2019,14:26:15,	0.001141	,	0.001096	,	0.001083	,	0.001420	,	0.001178	,	0.001173	,	0.001007	,	0.130134	,	0.013853	,	3.734723	,	4.425463	,	-39.171829	,
06-12-2019,14:26:16,	0.000605	,	0.000924	,	0.001398	,	0.001182	,	0.001184	,	0.001299	,	0.002996	,	0.130126	,	-0.105447	,	4.604915	,	4.484612	,	-38.783852	,
06-12-2019,14:26:17,	0.000946	,	0.001031	,	0.001474	,	0.001085	,	0.000861	,	0.001114	,	0.003908	,	0.130106	,	0.457971	,	4.346765	,	3.680086	,	-38.680091	,
06-12-2019,14:26:18,	0.001249	,	0.000630	,	0.001468	,	0.000986	,	0.001121	,	0.001017	,	0.002769	,	0.130182	,	-0.280889	,	5.010937	,	4.175333	,	-39.009420	,
06-12-2019,14:26:19,	0.001029	,	0.000605	,	0.001607	,	0.000787	,	0.000794	,	0.001346	,	-0.000965	,	0.130125	,	-0.655833	,	4.593887	,	5.466084	,	-38.709665	,
06-12-2019,14:26:20,	0.000854	,	0.000650	,	0.001356	,	0.001384	,	0.001150	,	0.001182	,	0.000472	,	0.130307	,	-0.401192	,	4.764316	,	4.487118	,	-38.718688	,
06-12-2019,14:26:21,	0.001251	,	0.000333	,	0.001193	,	0.000647	,	0.000993	,	0.001150	,	0.001225	,	0.130164	,	0.042425	,	3.742744	,	3.963299	,	-39.107667	,
06-12-2019,14:26:22,	0.001141	,	0.000825	,	0.001235	,	0.001305	,	0.000924	,	0.001123	,	0.000652	,	0.130200	,	0.315112	,	4.568323	,	4.124204	,	-38.915183	,
06-12-2019,14:26:23,	0.001171	,	0.000940	,	0.001256	,	0.000966	,	0.001105	,	0.001240	,	0.002596	,	0.130074	,	0.688051	,	4.012423	,	4.280097	,	-39.232482	,
06-12-2019,14:26:24,	0.000668	,	0.000798	,	0.001534	,	0.001568	,	-0.104920	,	0.001067	,	0.001083	,	0.130125	,	0.261477	,	3.965304	,	4.155282	,	-38.940747	,
06-12-2019,14:26:24,	0.001424	,	0.000701	,	0.000784	,	0.000890	,	-0.208638	,	0.001530	,	0.002877	,	0.130082	,	0.577272	,	4.956300	,	4.629477	,	-39.206416	,
06-12-2019,14:26:25,	0.001644	,	0.000789	,	0.001222	,	0.000611	,	-0.296365	,	0.001168	,	-0.000003	,	0.130037	,	-0.620244	,	5.442524	,	4.524212	,	-39.085612	,
06-12-2019,14:26:26,	0.000966	,	0.000894	,	0.001196	,	0.001308	,	-0.315037	,	0.000962	,	0.002971	,	0.130143	,	-0.053316	,	5.752304	,	5.831504	,	-38.930722	,
06-12-2019,14:26:27,	0.001031	,	0.000899	,	0.001390	,	0.001047	,	-0.313212	,	0.001181	,	0.003577	,	0.130064	,	-0.387658	,	5.633505	,	4.610930	,	-39.012427	,
06-12-2019,14:26:28,	0.001108	,	0.000693	,	0.001198	,	0.000906	,	-0.304053	,	0.001271	,	-0.000318	,	0.130043	,	0.079017	,	5.490144	,	4.926224	,	-38.730718	,
06-12-2019,14:26:29,	0.001027	,	0.000874	,	0.001101	,	0.001343	,	-0.283902	,	0.001197	,	0.001305	,	0.130078	,	-0.529014	,	4.754291	,	4.469073	,	-38.962802	,
06-12-2019,14:26:30,	0.001025	,	0.001032	,	0.001335	,	0.001620	,	-0.255538	,	0.001223	,	0.005576	,	0.130174	,	0.350701	,	5.339264	,	4.022949	,	-38.686607	,
06-12-2019,14:26:31,	0.001139	,	0.000949	,	0.001526	,	0.001416	,	-0.200668	,	0.001195	,	0.002861	,	0.130056	,	0.112100	,	4.467569	,	4.125207	,	-38.892626	,
06-12-2019,14:26:32,	0.001175	,	0.000805	,	0.001303	,	0.000930	,	-0.133884	,	0.001039	,	0.007051	,	0.130130	,	0.237416	,	4.113678	,	5.120714	,	-39.097642	,
06-12-2019,14:26:33,	0.001041	,	0.000517	,	0.000855	,	0.000701	,	-0.087266	,	0.001332	,	-0.001364	,	0.130002	,	-0.106951	,	5.093646	,	5.101165	,	-39.162305	,
06-12-2019,14:26:34,	0.001197	,	0.000872	,	0.001592	,	0.001613	,	0.001184	,	0.001135	,	0.000208	,	0.130116	,	-0.016724	,	5.510696	,	4.921211	,	-39.133232	,
06-12-2019,14:26:35,	0.001379	,	0.000796	,	0.000968	,	0.001233	,	0.024061	,	0.001042	,	0.006350	,	0.130129	,	-0.022238	,	5.898673	,	3.903649	,	-39.122705	,
06-12-2019,14:26:35,	0.001478	,	0.000825	,	0.000983	,	0.000510	,	0.091480	,	0.001279	,	0.003672	,	0.130190	,	-0.227254	,	5.236004	,	4.176336	,	-38.528709	,
06-12-2019,14:26:37,	0.000751	,	0.000623	,	0.001691	,	0.000978	,	0.120046	,	0.001243	,	0.001892	,	0.130177	,	0.000820	,	4.695142	,	4.529725	,	-38.421439	,
06-12-2019,14:26:37,	0.001139	,	-0.064014	,	0.001736	,	0.001330	,	0.117071	,	0.000769	,	0.007163	,	0.130063	,	0.242930	,	4.307165	,	4.499148	,	-39.050523	,
06-12-2019,14:26:38,	0.001206	,	-0.112162	,	0.001704	,	0.001359	,	0.110488	,	0.001214	,	0.000587	,	0.130086	,	0.168743	,	5.243022	,	4.506166	,	-38.914681	,
06-12-2019,14:26:39,	0.001078	,	-0.133976	,	0.001322	,	0.001121	,	0.106124	,	0.001323	,	0.000237	,	0.130092	,	0.471506	,	5.303675	,	4.610930	,	-39.107667	,
06-12-2019,14:26:40,	0.001287	,	-0.135056	,	0.000910	,	0.001386	,	0.126883	,	0.001191	,	-0.002045	,	0.130075	,	-0.059832	,	3.600886	,	4.014929	,	-38.870570	,
06-12-2019,14:26:41,	0.000888	,	-0.125370	,	0.001232	,	0.001103	,	0.122777	,	0.001446	,	0.000775	,	0.130054	,	-0.351066	,	4.125207	,	4.490627	,	-38.745255	,
06-12-2019,14:26:42,	0.001451	,	-0.122200	,	0.001104	,	0.000398	,	0.114148	,	0.001252	,	-0.000237	,	0.130150	,	-0.578138	,	5.338763	,	4.001896	,	-39.220451	,
06-12-2019,14:26:43,	0.001191	,	-0.110084	,	0.001093	,	0.000396	,	0.097735	,	0.001458	,	-0.000854	,	0.130126	,	-0.030258	,	4.870584	,	3.128196	,	-38.592370	,
06-12-2019,14:26:44,	0.001431	,	-0.097444	,	0.001534	,	0.001353	,	0.089019	,	0.001212	,	0.001505	,	0.130045	,	-0.478888	,	5.548291	,	4.383858	,	-38.619939	,
06-12-2019,14:26:45,	0.000751	,	-0.069003	,	0.001025	,	0.001521	,	0.081764	,	0.000771	,	0.006256	,	0.130126	,	-0.055822	,	5.609445	,	5.301168	,	-39.124209	,
06-12-2019,14:26:46,	0.000632	,	-0.063004	,	0.001114	,	0.000721	,	0.074047	,	0.001258	,	0.004110	,	0.130109	,	0.342180	,	4.416941	,	4.812437	,	-39.209925	,
06-12-2019,14:26:47,	0.001218	,	-0.068313	,	0.001489	,	0.001130	,	0.001059	,	0.001046	,	0.000840	,	0.130033	,	-0.096926	,	5.081114	,	4.249019	,	-38.736232	,
06-12-2019,14:26:47,	0.001184	,	-0.067413	,	0.001458	,	0.001142	,	0.001088	,	0.000979	,	0.005627	,	0.130053	,	-0.150561	,	5.132744	,	4.530227	,	-38.498634	,
06-12-2019,14:26:48,	0.000942	,	0.001164	,	0.001277	,	0.001490	,	0.001236	,	0.001185	,	-0.000233	,	0.130108	,	-0.140536	,	5.070086	,	4.898153	,	-39.196391	,
06-12-2019,14:26:49,	0.001153	,	0.000803	,	0.001185	,	0.001236	,	0.001016	,	0.001066	,	-0.001158	,	0.130020	,	0.127640	,	4.666069	,	4.870083	,	-39.141252	,
06-12-2019,14:26:50,	0.001312	,	0.000746	,	0.001245	,	0.001386	,	0.001288	,	0.001047	,	0.002379	,	0.130056	,	1.364755	,	4.712185	,	4.511680	,	-38.785356	,
06-12-2019,14:26:51,	0.000800	,	0.001027	,	0.001243	,	0.001572	,	0.000901	,	0.001279	,	-0.000439	,	0.129933	,	-0.226753	,	4.150270	,	4.487118	,	-38.431966	,
06-12-2019,14:26:52,	0.001236	,	0.000874	,	0.000716	,	0.001065	,	0.001112	,	0.001251	,	0.001276	,	0.130075	,	-0.428762	,	4.150771	,	4.493635	,	-38.857537	,
06-12-2019,14:26:53,	0.001234	,	0.001099	,	0.001419	,	0.001072	,	0.001362	,	0.001199	,	0.000811	,	0.130058	,	-0.037276	,	4.600905	,	4.415939	,	-38.663048	,
06-12-2019,14:26:54,	0.001294	,	0.000607	,	0.001101	,	0.001068	,	0.001159	,	0.001212	,	-0.000673	,	0.130086	,	-0.354073	,	5.306682	,	4.433984	,	-39.051526	,
06-12-2019,14:26:55,	0.000821	,	0.000634	,	0.001513	,	0.000872	,	0.001206	,	0.001275	,	0.000784	,	0.130142	,	0.994823	,	4.849531	,	4.413934	,	-39.226968	,
06-12-2019,14:26:56,	0.000953	,	0.000812	,	0.001172	,	0.001097	,	0.001094	,	0.000933	,	0.003863	,	0.130101	,	0.073503	,	4.707172	,	4.404911	,	-39.160801	,
06-12-2019,14:26:57,	0.001061	,	0.000344	,	0.001621	,	0.000758	,	0.000969	,	0.000887	,	-0.000500	,	0.130082	,	0.261978	,	5.062567	,	3.943249	,	-38.595878	,
06-12-2019,14:26:57,	0.001130	,	0.000975	,	0.001369	,	0.001173	,	0.001526	,	0.001346	,	0.004927	,	0.130168	,	-0.275877	,	5.179361	,	3.674572	,	-38.681594	,
06-12-2019,14:26:58,	0.000883	,	-0.062687	,	0.001463	,	0.001178	,	0.001083	,	0.001013	,	0.003934	,	0.130154	,	0.002825	,	4.130721	,	3.683093	,	-38.717685	,
06-12-2019,14:26:59,	0.001382	,	-0.062395	,	-0.003368	,	-0.004054	,	-0.002000	,	-0.013666	,	-0.001966	,	0.129709	,	-0.505956	,	5.590898	,	3.655023	,	-39.021951	,
06-12-2019,14:27:00,	-0.004889	,	-0.060855	,	-0.007100	,	-0.001638	,	0.059968	,	-0.002582	,	0.006485	,	0.130051	,	-0.263846	,	4.484612	,	4.009916	,	-39.083607	,
06-12-2019,14:27:01,	0.001972	,	-0.160316	,	-0.006371	,	0.000556	,	-0.007698	,	-0.026338	,	-0.004247	,	0.128440	,	-0.678390	,	4.245510	,	4.503660	,	-38.815933	,
06-12-2019,14:27:02,	0.002900	,	-0.250241	,	-0.008130	,	0.007691	,	0.001330	,	-0.028313	,	-0.003720	,	0.129927	,	0.821387	,	6.635027	,	3.154262	,	-39.013430	,
06-12-2019,14:27:03,	0.001467	,	-0.301693	,	-0.008870	,	-0.004380	,	0.001712	,	-0.028546	,	-0.005893	,	0.128573	,	-0.574629	,	4.561806	,	5.275103	,	-39.127217	,
06-12-2019,14:27:04,	0.003980	,	-0.295202	,	-0.006155	,	-0.003985	,	-0.001115	,	-0.009804	,	-0.010247	,	0.131097	,	-1.299454	,	3.880591	,	4.302654	,	-38.489110	,
06-12-2019,14:27:05,	-0.000271	,	-0.291583	,	-0.001679	,	-0.003645	,	0.001521	,	-0.007358	,	-0.000208	,	0.129591	,	-0.288909	,	4.360299	,	4.283606	,	-38.992878	,
