Date,Time,F1,F2,F3,F4,F5,F6,F7,Top Tank,P1,P2,P3,Unknown
06-12-2019,14:25:20,0.001072,0.000591,0.001374,0.001323,0.0010400000000000001,0.00114,0.0032229999999999997,0.13018,0.318119,4.712686,4.866072,-39.085612
06-12-2019,14:25:21,0.0012289999999999998,0.0008179999999999999,0.0014550000000000001,0.001269,0.0012779999999999998,0.00105,0.005459,0.130145,0.110095,5.024973,4.42045,-37.580822
06-12-2019,14:25:22,0.001072,0.000692,0.0011539999999999999,0.0013369999999999999,0.0010869999999999999,0.001468,0.001831,0.130237,-0.077878,4.279094000000001,4.240998,-38.510664
06-12-2019,14:25:23,0.0010539999999999998,0.0008210000000000001,0.001227,0.0012380000000000002,0.001187,0.00123,0.003486,0.130171,0.025883,5.640022,4.8906339999999995,-38.337728000000006
06-12-2019,14:25:24,0.0008900000000000001,0.000674,0.001009,0.001398,0.000791,0.001193,0.001438,0.13026600000000002,0.30007399999999995,4.794893,4.0640529999999995,-38.366802
06-12-2019,14:25:25,0.0010960000000000002,0.000793,0.0013109999999999999,0.001438,0.00118,0.001142,0.000789,0.130171,0.782288,4.308168,4.188867,-38.386351
06-12-2019,14:25:26,0.0009960000000000001,0.000811,0.0012109999999999998,0.000843,0.0008,0.001372,-0.0016600000000000002,0.130157,1.094575,4.450025,4.088113,-38.287602
06-12-2019,14:25:35,0.001007,0.000686,0.000637,0.0012289999999999998,0.001231,0.001429,0.0013369999999999999,0.130152,-0.469865,5.50819,4.701157,-38.602395
06-12-2019,14:25:36,0.0012699999999999999,0.000625,0.000965,0.000904,0.000944,0.001101,-0.000576,0.130079,-0.482397,5.534255,4.444511,-38.354771
06-12-2019,14:25:37,0.0006929999999999999,0.000616,0.000826,0.001501,0.001036,0.001269,0.0018440000000000002,0.13025699999999998,-0.633778,5.375355,4.31719,-38.528208
06-12-2019,14:25:38,0.0009960000000000001,0.000502,0.001662,0.000701,0.001234,0.001123,-7.6e-05,0.130201,-0.218231,4.49564,4.5593,-38.34625
06-12-2019,14:25:39,0.0010539999999999998,0.000546,0.001086,0.0008,0.001126,0.001271,0.001467,0.130151,-0.608715,5.491147,4.4304760000000005,-38.951775
06-12-2019,14:25:40,0.001132,0.000481,0.001398,0.001371,0.0013800000000000002,0.001209,0.004116,0.130274,0.959735,5.143772,4.540753,-38.605903999999995
06-12-2019,14:25:40,0.0007639999999999999,0.000959,0.001628,0.0010400000000000001,0.000908,0.001282,0.0004969999999999999,0.130232,0.08052100000000001,5.445532,4.685117,-38.548259
06-12-2019,14:25:41,0.001332,0.0005650000000000001,0.0016420000000000002,0.001025,0.0012490000000000001,0.001233,0.001335,0.130199,-0.41723299999999997,5.848045,4.392881,-38.444998
06-12-2019,14:25:42,0.001059,0.000704,0.001668,0.0011480000000000001,0.001011,0.00122,9.7e-05,0.130074,0.259973,5.056051,4.450025,-38.613924
06-12-2019,14:25:43,0.001032,0.000391,0.00119,0.000791,0.001013,0.001452,0.002853,0.130134,0.272504,5.916718,5.501172,-38.061533000000004
06-12-2019,14:25:44,0.001065,0.0009599999999999999,0.0009939999999999999,0.000688,0.001112,0.001341,0.003052,0.13023099999999999,0.47701899999999997,5.758319,4.164806,-38.601392
06-12-2019,14:25:45,0.000933,0.0005650000000000001,0.001227,0.001078,0.001124,0.001397,0.0016309999999999999,0.130182,0.535166,5.666087,5.2615680000000005,-38.607909
06-12-2019,14:25:46,0.000897,0.000614,0.001099,0.001047,0.001575,0.001274,0.001986,0.130175,1.038433,5.577364,4.215935,-38.339232
06-12-2019,14:25:47,0.001222,0.000739,0.001403,0.000585,0.0009220000000000001,0.001336,0.00296,0.13023099999999999,0.64795,5.217457,4.270072,-38.058525
06-12-2019,14:25:48,0.00133,0.000865,0.00156,0.0015119999999999999,0.000919,0.001227,0.0017,0.130183,0.9963270000000001,4.4004,4.307666,-38.479586
06-12-2019,14:25:49,0.001204,0.0014089999999999999,0.001227,0.0010140000000000001,0.001126,0.001303,0.002805,0.130159,-0.993183,4.67058,4.283104,-38.811421
06-12-2019,14:25:50,0.000867,0.000439,0.001277,0.0013880000000000001,0.001299,0.001118,0.0005200000000000001,0.13016,-0.000684,5.701677,4.174832,-38.81092
06-12-2019,14:25:51,0.0010869999999999999,0.000661,0.001301,0.001215,0.001115,0.001287,0.000309,0.130185,0.121624,5.308687,4.226462000000001,-38.966813
