Date,Time,F1,F2,F3,F4,F5,F6,F7,Top Tank,P1,P2,P3,P4,Bottom Tank
19-12-2020,11:07:04,0.001236,0.000538,0.000598,0.000147,0.000607,0.0012619999999999999,-0.002447,0.7966479999999999,-637.0970629999999,-28.270095,292.57748399999997,4.440197,0.405122
19-12-2020,11:07:05,0.001314,0.000686,0.000965,0.000524,0.0016420000000000002,0.000567,0.012081,0.796393,-637.099152,-28.18112,291.942552,4.111035,0.405388
19-12-2020,11:07:06,0.0012900000000000001,0.001184,0.001529,0.0013210000000000001,0.00137,0.001296,-0.000608,0.7964289999999999,-637.0958099999999,-28.009856,291.378632,4.178705,0.405477
19-12-2020,11:07:07,0.000762,0.0007509999999999999,0.0018149999999999998,0.001011,0.001067,0.001007,-0.0006349999999999999,0.796663,-637.098317,-29.048303999999998,291.711136,4.009529,0.40525300000000003
19-12-2020,11:07:08,0.000482,-0.000165,0.0009599999999999999,0.000131,0.000843,0.000479,-0.0014140000000000001,0.7965770000000001,-637.106253,-28.207437,292.422093,4.152389,0.404977
19-12-2020,11:07:09,0.000331,0.000254,0.0009939999999999999,0.000367,0.000785,0.0014140000000000001,-0.002478,0.796421,-637.097899,-28.022387,292.120083,3.756392,0.405188
19-12-2020,11:07:10,0.001285,0.0009220000000000001,0.0011300000000000001,0.002597,0.00151,0.0006,-0.002287,0.7966260000000001,-637.0970629999999,-28.207437,292.568712,4.229248999999999,0.405518
19-12-2020,11:07:11,0.001462,0.000315,0.001754,0.002165,0.000634,0.001525,0.007534000000000001,0.796606,-637.1029110000001,-28.942621999999997,291.587491,3.875024,0.405075
19-12-2020,11:07:12,0.0016129999999999999,0.000495,0.000682,0.00010700000000000001,0.0005690000000000001,0.001146,0.011117,0.796617,-637.101658,-28.087134000000002,291.63594700000004,3.30442,0.405088
19-12-2020,11:07:13,0.000679,0.000659,0.000162,0.00032900000000000003,0.001279,0.001539,-0.000367,0.7964439999999999,-637.099987,-27.73082,291.535694,3.4347480000000004,0.40537199999999995
19-12-2020,11:07:14,0.001184,0.001157,0.001537,0.0007509999999999999,0.000766,0.000839,-0.00193,0.796888,-637.105835,-28.931760999999998,292.576231,3.763075,0.405344
19-12-2020,11:07:15,0.001398,0.000241,0.000275,0.001609,0.001261,0.000712,0.009793000000000001,0.796536,-637.114608,-27.881199,291.60670600000003,4.126908,0.40513299999999997
19-12-2020,11:07:16,0.001209,0.001231,0.002085,0.000825,0.001308,0.0013830000000000001,-0.001373,0.796568,-637.099987,-27.977273999999998,292.507725,4.169098,0.40513899999999997
19-12-2020,11:07:17,0.0010869999999999999,0.001288,0.001864,0.001644,0.0011949999999999999,0.000729,-0.001652,0.796623,-637.097899,-27.759225,291.96302000000003,3.032068,0.405511
19-12-2020,11:07:17,0.000547,0.000825,0.001482,0.0014810000000000001,0.0009599999999999999,0.001459,-0.001099,0.796575,-637.1024940000001,-28.846128999999998,291.971792,4.474032,0.40553
19-12-2020,11:07:18,0.00149,0.000904,0.001623,0.000641,0.000618,0.000502,0.011889,0.796525,-637.089962,-28.185715000000002,291.490998,4.165756,0.405096
19-12-2020,11:07:19,0.000598,0.001312,0.00108,0.001422,0.000895,0.001393,-0.0011710000000000002,0.796462,-637.092886,-28.59508,292.39619500000003,4.119807,0.405156
19-12-2020,11:07:20,0.001334,0.000767,0.0018780000000000001,0.0022600000000000003,0.001615,0.001586,0.010385,0.7968,-637.1029110000001,-28.033247999999997,291.763351,3.94896,0.405457
19-12-2020,11:07:21,0.001541,0.001224,0.001946,0.001005,0.0014960000000000002,0.001387,0.001159,0.796933,-637.101658,-28.203259999999997,292.30847400000005,3.9748580000000002,0.40547300000000003
19-12-2020,11:07:22,0.001525,0.001047,0.00091,-0.00023700000000000001,0.001759,0.0004980000000000001,-0.003071,0.7965399999999999,-637.101241,-27.698655,291.79843900000003,3.8416059999999996,0.40515999999999996
19-12-2020,11:07:23,0.001478,0.00078,0.002069,0.000629,0.000571,0.0007,-0.001934,0.796704,-637.105835,-28.153969,291.468859,3.4564699999999995,0.405572
19-12-2020,11:07:24,0.00131,0.000802,0.0016809999999999998,0.0008449999999999999,0.001456,0.001117,-0.001209,0.796442,-637.087038,-28.894584000000002,292.64139500000005,3.611861,0.40557600000000005
19-12-2020,11:07:25,0.000908,0.001068,0.000781,0.000666,0.0009390000000000001,0.001527,-0.0028510000000000002,0.796882,-637.107506,-28.273436,291.696098,3.4560519999999997,0.405509
19-12-2020,11:07:26,0.001233,0.0009400000000000001,0.002032,0.00131,0.001573,0.001299,-0.0027649999999999997,0.796902,-637.099152,-28.133501000000003,292.15099399999997,4.234679,0.405329
19-12-2020,11:07:27,0.000171,0.00042699999999999997,0.001883,1e-05,0.001108,0.001431,0.009871,0.7964600000000001,-637.107924,-27.841098,292.30346099999997,3.7016699999999996,0.405559
19-12-2020,11:07:28,0.000425,0.0005099999999999999,0.001046,-0.000181,0.001425,0.001485,-0.003134,0.7964060000000001,-637.105,-28.001501,291.693174,4.314046,0.40565
19-12-2020,11:07:29,0.000472,-0.00018600000000000002,0.001392,0.0014960000000000002,0.0014449999999999999,0.001363,-0.0009289999999999999,0.796575,-637.105835,-28.576282,291.50185899999997,3.073839,0.405325
19-12-2020,11:07:30,0.001572,0.0011970000000000001,0.001377,-0.000852,0.000699,0.0014449999999999999,-0.00266,0.7966479999999999,-637.109595,-28.238348,291.600441,4.453564,0.405296
19-12-2020,11:07:31,0.00133,0.001519,0.001657,0.001269,0.000814,0.001348,-0.002042,0.796696,-637.096646,-27.973096999999996,291.71238900000003,3.5537980000000005,0.405418
