Date,Time,F1,F2,F3,F4,F5,F6,F7,Top Tank,P1,P2,P3,Unknown,Bottom Tank
06-07-2020,11:57:10,-0.01517,-0.288258,-0.010577,-0.013366999999999999,-1.04198,2.640168,-0.008298,0.398715,-637.145101,3.3169519999999997,826.73015,-15.322488,0.44723999999999997
06-07-2020,11:57:11,-0.01958,-0.286527,-0.010853,-0.014780000000000001,-1.043312,2.64456,-0.008149,0.400117,-637.122126,3.105586,832.3513889999999,-15.001263,0.44797299999999995
06-07-2020,11:57:11,-0.018275,-0.282521,-0.013326,-0.011818,-1.045858,2.659221,-0.007624,0.400777,-637.136329,2.369984,834.6546900000001,-14.690898,0.447006
06-07-2020,11:57:12,-0.015703,-0.284483,-0.013891999999999998,-0.011326000000000001,-1.041617,2.659048,-0.009,0.39806199999999997,-637.158886,3.197066,834.248667,-14.711366,0.447326
06-07-2020,11:57:13,-0.018298,-0.285889,-0.009493999999999999,-0.013609999999999999,-1.045387,2.658338,-0.006595999999999999,0.399996,-637.140088,2.4648060000000003,831.5447740000001,-14.968263,0.447155
06-07-2020,11:57:14,-0.013919999999999998,-0.283688,-0.013171,-0.015413,-1.0483930000000001,2.661837,-0.010669,0.401052,-637.145101,3.116029,826.458633,-15.304109,0.44721700000000003
06-07-2020,11:57:15,-0.017256,-0.286493,-0.011361,-0.013385,-1.048555,2.657435,-0.008631999999999999,0.399443,-637.127975,2.221693,827.501258,-14.864251000000001,0.447612
06-07-2020,11:57:16,-0.01599,-0.29240700000000003,-0.014676,-0.015463999999999999,-1.047731,2.658922,-0.009633,0.40168000000000004,-637.148025,2.202896,832.366009,-14.942364000000001,0.44620299999999996
06-07-2020,11:57:17,-0.016367,-0.299996,-0.014939,-0.01299,-1.047313,2.651712,-0.009061,0.39965,-637.141759,2.153188,834.5657150000001,-15.743131,0.44645799999999997
06-07-2020,11:57:18,-0.015050999999999998,-0.295023,-0.012754000000000001,-0.01268,-1.041388,2.6631549999999997,-0.010341,0.400355,-637.135076,2.6076650000000003,829.240639,-15.307032999999999,0.447097
06-07-2020,11:57:19,-0.015394999999999999,-0.295923,-0.013580000000000002,-0.013235,-1.042108,2.671855,-0.005594,0.400043,-637.14343,2.241326,835.537747,-15.165426,0.44755
06-07-2020,11:57:20,-0.018044,-0.29486599999999996,-0.015162,-0.01277,-1.0490959999999998,2.685029,-0.007797,0.39824299999999996,-637.1359110000001,2.7927150000000003,832.712298,-15.832941,0.44638500000000003
06-07-2020,11:57:21,-0.020296,-0.29882600000000004,-0.014118,-0.014044999999999998,-1.047744,2.685739,-0.010209999999999999,0.400931,-637.135493,2.715437,833.377306,-14.878453,0.44621000000000005
06-07-2020,11:57:22,-0.014431999999999999,-0.294394,-0.015475999999999998,-0.015209,-1.0565069999999999,2.683998,-0.008291,0.400098,-637.1304809999999,2.305237,837.465518,-15.986243,0.44706899999999994
06-07-2020,11:57:22,-0.020397,-0.29472,-0.018288,-0.015619999999999998,-1.0584559999999998,2.687786,-0.013130000000000001,0.401596,-637.132987,2.292706,834.735727,-16.132445,0.44733
06-07-2020,11:57:23,-0.016118,-0.29705,-0.01294,-0.016891999999999997,-1.0612700000000002,2.687936,-0.01163,0.400514,-637.1484429999999,2.970663,832.678045,-15.207616,0.447338
06-07-2020,11:57:24,-0.015453,-0.296567,-0.012591,-0.017696,-1.0624049999999998,2.691488,-0.006843000000000001,0.401449,-637.138835,2.4293,836.023971,-14.973692999999999,0.44710600000000006
06-07-2020,11:57:25,-0.01584,-0.29186999999999996,-0.009911,-0.016073,-1.055706,2.686947,-0.006429000000000001,0.39857800000000004,-637.09957,2.585944,834.815929,-15.120729999999998,0.446834
06-07-2020,11:57:26,-0.014955000000000001,-0.29983899999999997,-0.009148,-0.012223999999999999,-1.050791,2.68683,-0.011331,0.40322199999999997,-637.127557,2.889625,831.6366730000001,-14.641607,0.44602200000000003
06-07-2020,11:57:27,-0.023128,-0.296572,-0.014013,-0.014319,-1.045936,2.680767,-0.010459999999999999,0.401217,-637.149278,2.110998,831.349282,-14.947795000000001,0.446661
06-07-2020,11:57:28,-0.022491999999999998,-0.298528,-0.013318,-0.012909,-1.0479040000000002,2.6722200000000003,-0.007977,0.403256,-637.1321519999999,3.244269,835.5151900000001,-15.15373,0.44716000000000006
06-07-2020,11:57:29,-0.018545,-0.29243600000000003,-0.011944,-0.016048,-1.0383950000000002,2.665991,-0.006566,0.400335,-637.1342400000001,1.924695,825.629461,-16.273216,0.446615
06-07-2020,11:57:30,-0.016273,-0.287121,-0.014886000000000002,-0.013647999999999999,-1.038294,2.647567,-0.009559,0.401401,-637.138,3.215446,828.048887,-15.251059,0.44681400000000004
06-07-2020,11:57:31,-0.019007,-0.28774299999999997,-0.017787,-0.013954,-1.034052,2.643723,-0.00945,0.400977,-637.141759,2.131466,829.393941,-14.414786,0.446225
06-07-2020,11:57:32,-0.017912,-0.2839,-0.011755,-0.017566,-1.03951,2.647481,-0.005235,0.40152,-637.1346580000001,2.232554,837.791756,-14.506266,0.446665
06-07-2020,11:57:33,-0.016105,-0.288112,-0.012783,-0.016616,-1.042667,2.655509,-0.005111999999999999,0.40060500000000004,-637.1288099999999,3.589722,833.725683,-15.541791,0.445881
06-07-2020,11:57:34,-0.015285,-0.285382,-0.012223999999999999,-0.020096,-1.0506309999999999,2.658425,-0.011852,0.40075900000000003,-637.1121009999999,3.225054,828.6934269999999,-14.744784,0.446719
06-07-2020,11:57:35,-0.014209000000000001,-0.28487399999999996,-0.016137000000000002,-0.016794,-1.0568959999999998,2.662386,-0.010690999999999999,0.39963200000000004,-637.140088,2.033302,831.929076,-15.003769,0.44621000000000005
