Date,Time,F1,F2,F3,F4,F5,F6,F7,Top Tank,P1,P2,P3,Unknown,Bottom Tank
07-07-2020,11:58:33,-0.016536000000000002,-0.31624,-0.012355,-0.014809000000000001,-1.056289,2.679138,-0.007848,0.374986,-637.145101,3.222547,831.097816,-16.198444,0.48335100000000003
07-07-2020,11:58:34,-0.017728,-0.31192,-0.015565,-0.016243,-1.0542129999999998,2.67984,-0.010933,0.374422,-637.132569,3.453546,828.3671889999999,-16.391848,0.491095
07-07-2020,11:58:35,-0.015878,-0.31251999999999996,-0.014881,-0.016971,-1.055237,2.68313,-0.007682,0.37438699999999997,-637.130063,2.920537,828.431518,-15.302856,0.47869300000000004
07-07-2020,11:58:36,-0.019544,-0.31717399999999996,-0.011663,-0.016143,-1.0603,2.689473,-0.010119,0.372104,-637.1321519999999,3.537507,830.473744,-17.236057000000002,0.48035200000000006
07-07-2020,11:58:37,-0.019686000000000002,-0.313589,-0.014933000000000002,-0.014531,-1.0551110000000001,2.699547,-0.012166,0.373751,-637.145101,3.395483,831.2661559999999,-16.41524,0.486177
07-07-2020,11:58:38,-0.014753,-0.310219,-0.014477,-0.017103999999999998,-1.0566280000000001,2.695103,-0.010709,0.374145,-637.152202,2.78269,834.948763,-16.457012,0.481179
07-07-2020,11:58:39,-0.021248,-0.315075,-0.0162,-0.015354,-1.061734,2.6799470000000003,-0.009241,0.37584,-637.122962,3.96901,828.987501,-17.074818,0.48237299999999994
07-07-2020,11:58:40,-0.022111000000000002,-0.31233099999999997,-0.012143000000000001,-0.013524000000000001,-1.055978,2.6756740000000003,-0.007061,0.37299499999999997,-637.142595,4.093073,827.424816,-16.186748,0.478199
07-07-2020,11:58:41,-0.018747,-0.309076,-0.012012,-0.013425999999999999,-1.058423,2.679681,-0.009867,0.37349299999999996,-637.115025,2.780601,828.8834889999999,-15.968698999999999,0.481707
07-07-2020,11:58:42,-0.018713,-0.303748,-0.013709,-0.011912,-1.058685,2.681997,-0.012669,0.375698,-637.129645,3.797328,831.406927,-16.363443,0.47632399999999997
07-07-2020,11:58:43,-0.019041,-0.305598,-0.015368999999999999,-0.016122,-1.053359,2.688622,-0.009604000000000001,0.374308,-637.121709,2.807753,830.74359,-16.07647,0.478109
07-07-2020,11:58:44,-0.017544,-0.30982600000000005,-0.016003,-0.017319,-1.057767,2.6848669999999997,-0.009806,0.372865,-637.138835,3.387546,830.6274639999999,-16.418164,0.473929
07-07-2020,11:58:45,-0.020366,-0.309666,-0.017467,-0.016444,-1.056608,2.680519,-0.007090000000000001,0.372819,-637.152202,2.8453470000000003,829.7377240000001,-15.779473000000001,0.47687299999999994
