,C12,C13,C14,C15,C16,C17,C18,C22,C23,C24,C25,C26,C27,C28,LA2,LA3
0,11.231366783601965,17.174578891992898,13.560082195971663,-0.36664109492425406,-27.631021115928547,10.49094928150343,12.856129341277946,-27.63102029235842,8.37089383767256,18.67027649158207,17.024348011372574,16.251811504403424,10.73729451882855,19.825755713709004,-21.937816506353247,13.126792272358099
1,278.8234298423979,-27.631021115928547,280.6308996140565,286.25612119340497,233.17859994328123,279.43237869938366,273.85595811239045,269.013063055534,281.7169392611257,107.31751407875956,282.68507894575475,229.85742245213552,273.1420012475405,-27.631021115928547,242.6525601813349,226.6172443522839
2,-15.806893820003683,-27.631021115928547,-2.5141266494161356,-27.63102111592658,-27.631021115928547,-8.385260504286036,-27.63099378343619,-27.630819487185512,-27.38881069424167,-19.50808759374108,-12.923881632925266,-10.104385512979947,-27.631021115928547,-5.255554537843548,-27.631021115928437,-18.885703892223436
3,172.88082168357423,82.46828800003406,117.24604526662299,137.12541049254676,-27.631021115928547,167.69559067080144,138.9236214888567,122.06128789247173,160.07477825361846,161.2844048898315,162.04629503800163,171.1132500756016,-27.631021115928547,-27.631021115928547,100.12800702365594,-27.631021115928547
4,51.92448928400935,-27.631021115928547,-27.631021115928547,-7.993872374566766,-27.631021115928547,7.4453006232543135,58.26405197854199,-27.630392656755316,52.12507384781443,-27.631021115928547,-27.631021115928547,40.08237796083636,52.569619374083764,-27.631021115928547,-27.63102111592851,-27.62985476250269
5,-27.631021115928547,701.488555292536,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,509.681867914154,677.9698790526452,-27.631021115928547,440.4605052494641,20000.0,-27.631021115928547,294.47164395008804,-27.631021115928547,-27.631021115928547,-27.631021115928547
6,-27.631021115928547,16.303278935336728,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.624779200118788,65.15376247199777,-14.336082154202934,-27.631021115928547,36.248839749119284,85.72616334650753,104.13765221292235,60.12522873871915,-27.631021115928547,-27.631020382205165,-27.631021115928547
7,662.7180058140118,-27.631021115928547,85.23227864514901,20000.0,660.5931212039452,20000.0,699.7846986654185,568.9939823109422,617.4141421725889,20000.0,582.9549248401208,20000.0,20000.0,84.35470480687432,-27.631021115928547,20000.0
8,20000.0,20000.0,20000.0,709.7217741529134,692.9091400864613,20000.0,20000.0,687.0903225595629,20000.0,20000.0,20000.0,-27.631021115928547,701.1443973279532,-27.631021115928547,-27.631021115928547,553.2542269207249
9,77.8920602027323,70.3538468111026,62.619948881768536,75.51951806655052,27.408296940045716,57.497898467830105,74.69344456358196,52.890242442455445,-27.631021115928547,46.365812881552436,70.1279344649615,32.88647192453846,73.71790032842982,53.66808875854034,-27.631021115928547,-27.631021115928547
10,20000.0,20000.0,20000.0,20000.0,20000.0,668.2557471193678,20000.0,20000.0,293.5528787978268,-27.631021115928547,20000.0,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547
11,-3.955163643718073,79.31982379292334,-27.631021115928547,119.6776008034958,43.16665270513179,62.19040287400854,-27.631021115928547,97.72398868140027,-27.631021115928547,-27.631021115928547,111.09140824044626,77.13443750488139,108.8899017724,-27.631021115928547,-27.631021115928547,-27.631021115928547
12,319.20693536002494,293.6007142884139,336.11023744012743,336.5215147442426,321.2433991937186,88.14568918526687,331.6646932153515,14.714070186769876,-27.631021115928547,-27.631021115928547,266.267963180531,-27.631021115928547,331.88786690590985,-27.631021115928547,-27.631021115928547,-27.631021115928547
