,C12,C13,C14,C15,C16,C17,C18,C22,C23,C24,C25,C26,C27,C28,LA2,LA3
0,3.0080252857344827,5.734055712448615,10.522022801699068,-27.631021115928547,-27.631021115928547,7.06542164484532,12.353122221849553,-27.631021115925975,-27.631021115928547,10.52472301841432,-27.631021115928547,14.350387219046699,-25.958071077881865,6.067813602373421,-27.631021115928547,-27.631021115928547
1,-27.631021115928547,-27.631021115928547,-9.359490955446635,-27.421698210822328,-27.631021115928547,-10.83009018071438,-15.043703074593434,-27.064960100566573,-8.121258160322332,-27.631021115928547,-12.033685515012031,-4.076956057591014,-27.631021115928547,-27.631021115928547,-27.631021115928526,-27.631021115928547
2,-9.092799856355592,-27.631021115928547,-1.9465046719847479,-27.631021115928547,-27.631021115928547,-9.925842422918763,-26.268731115855715,-27.617799033572958,-27.631021115927254,-8.865458670319365,-21.090352185615448,-15.351919764382691,-27.631021115928547,-27.63100312510592,-27.631021115923478,-16.637313758551358
3,231.74234856064513,-27.631021115928547,185.52352790121768,194.5595768622208,172.63669016383443,234.15872040755133,227.81876913309262,198.85851199276615,215.49425527366807,27.21742069343969,231.76659955034214,226.4038464491437,-27.631021115928547,179.98691813780061,178.4098783682598,-27.631021115928547
4,20000.0,-27.631021115928547,20000.0,595.1990900227946,-27.631021115928547,-27.631021115928547,20000.0,681.8377949034037,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,539.0966930696161,-27.631021115928547,676.5830328254572,-27.631021115928547
5,449.86270285579366,701.8525824461527,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,429.61014440535905,702.9857948473424,-27.631021115928547,642.8218632341802,20000.0,-27.631021115928547,510.4127745395723,-27.631021115928547,-27.631021115928547,-27.631021115928547
6,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,32.27564177588214,72.97097454419671,100.97397750476419,-27.631021115928547,-27.631021115928547,143.64961170880278,147.3188761240193,22.21675349555774,-27.631021115928547,-24.00714725147287,-27.631021115928547
7,83.56122816868003,-27.631021115928547,-27.631021115928547,572.9573935666832,290.4312064903203,709.1783347808532,193.82235256678294,634.8254553080682,-27.631021115928547,608.1814930641027,310.71082484828054,20000.0,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547
8,626.4982319904948,20000.0,620.9730415379148,387.9481227233119,-27.631021115928547,648.3238359090941,20000.0,20000.0,-27.631021115928547,596.8491352249879,690.6866642987873,-27.631021115928547,693.9633029133623,-27.631021115928547,-27.631021115928547,-27.631021115928547
9,706.3818914599277,686.6844481788715,604.9170681786416,-27.631021115928547,106.1591755317152,599.2881003473631,20000.0,20000.0,-27.631021115928547,608.2552558063036,698.6096522863667,701.7439117791811,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547
10,596.7010125426517,20000.0,-27.631021115928547,-27.631021115928547,317.3510528473114,152.77253816923275,20000.0,20000.0,-27.631021115928547,-27.631021115928547,656.8825059368756,-27.631021115928547,20000.0,579.6731331232218,-27.631021115928547,-27.631021115928547
11,-27.631021115928547,417.3380871126458,-27.631021115928547,261.44484903283353,203.52149467513337,-27.631021115928547,-27.631021115928547,480.61931904479263,-27.631021115928547,-27.631021115928547,380.7595179134072,457.36940846038624,465.2764934622075,423.32422545279024,-27.631021115928547,-16.89676485006564
12,-27.631021115928547,611.1157193649639,20000.0,683.4500635461366,607.0180265688152,-27.631021115928547,554.8385435788172,554.8089394319605,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,20000.0,521.2529242871381,-27.631021115928547,195.68524853248897
13,-27.631021115928547,-27.631021115928547,-27.631021115928547,368.0537665140044,-27.631021115928547,-27.631021115928547,90.50422700702785,20000.0,663.7276897466453,-27.631021115928547,459.83256545840464,667.480361809384,438.3990286770302,703.8046103324175,-27.631021115928547,-27.631021115928547
14,-27.631021115928547,-27.631021115928547,704.193235238232,100.5717784396027,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,676.5029884609726,-27.631021115928547,40.77866244645731,-27.631021115928547,20000.0,707.1850928263138,-27.631021115928547,-27.631021115928547
15,-27.631021115928547,56.1769481001164,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,20000.0,-27.631021115928547,15.509624305465364,20000.0,20000.0,483.08877124325056,-27.631021115928547,579.2530174260306
16,-27.631021115928547,533.8062860168778,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,299.07581048293645,20000.0,704.1219326130756,55.58771226995782,-27.631021115928547,173.21676316086294,642.0835455134588,-27.631021115928547,-27.631021115928547,-27.631021115928547
17,-27.631021115928547,233.6857991422205,-27.631021115928547,369.7930472695608,426.1512870488898,-27.631021115928547,499.8814897710125,20000.0,705.0666190999461,582.2094394792024,483.86028785435394,494.0026467851239,-27.631021115928547,-27.631021115928547,-27.631021115928547,626.7378817397051
18,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,409.92331842803674,-27.631021115928547,20000.0,692.3861254041924,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,601.4516484200652
19,343.0016864687649,-27.631021115928547,-27.631021115928547,500.4774436463107,-27.631021115928547,-27.631021115928547,174.57997778622848,642.5857191365452,-27.631021115928547,673.184988123584,375.0434726600584,20000.0,-27.631021115928547,615.4068415923239,-27.631021115928547,-27.631021115928547
20,645.5283174501989,-27.631021115928547,-27.631021115928547,418.68085359263205,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,502.2359709094934,469.65671177049586,378.32216998459137,20000.0,-27.631021115928547,700.0156451676262,232.2421570530724,-27.631021115928547
21,-27.631021115928547,311.3615378280654,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,451.62103768967063,-27.631021115928547,20000.0,20000.0,652.8170559670758,293.9538826457436,-27.631021115928547,491.49892720110853
22,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,690.5948142400703,652.2930449288781,671.4664843656492,706.5628305645113,20000.0,-27.631021115928547,185.65435578822158,-27.631021115928547,-27.631021115928547
23,313.59498925322964,279.88520131501184,564.9922728375609,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,683.4242164890449,696.7999934492866,-27.631021115928547,690.1454220288962,20000.0,-27.631021115928547,499.58970136889064,-27.631021115928547,688.7585581200118
24,-27.631021115928547,-27.631021115928547,481.5965496195731,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,628.3506228165484,20000.0,671.6422144466677,611.6370616157432,398.1787363144453,94.36609920755905,501.76424727412643,-27.631021115928547,570.7169696246383
25,19.41510525126311,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,706.9192305072843,408.1214185658929,-27.631021115928547,-27.631021115928547,-27.631021115928547,204.0960069202245
26,496.5249478237685,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,20000.0,-27.631021115928547,622.4282716190637,511.0245615146549,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547
27,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,381.68467470500235,20000.0,-27.631021115928547,662.6422945772625,709.5805250663539,-27.631021115928547,419.970892302318,-27.631021115928547,286.30784005201957
28,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,677.7380142364915,20000.0,623.1903853001385,-27.631021115928547,691.5948122798102,-27.631021115928547,-27.631021115928547,-27.631021115928547,685.3918947695595
29,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,549.8969639826465,-27.631021115928547,-27.631021115928547,676.6863364755922,410.5060451281948,452.97322258454267,-27.631021115928547,604.5772941920815
30,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,403.2966182990396,314.54045261647195,-27.631021115928547,20000.0,-27.631021115928547,127.72420945868447,-27.631021115928547,554.9330707514457
31,-27.631021115928547,355.19657241091903,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,384.25326983843445,-27.631021115928547,-27.631021115928547
32,-27.631021115928547,381.94159363575005,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,706.0574716071276,-27.631021115928547,708.9325025861359,-27.631021115928547,324.586748631391,-27.631021115928547,523.1136058005744
33,-27.631021115928547,461.8874348745744,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,58.99335553888313,20000.0,707.3796746546611,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,583.3449305694353
34,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,687.5018512079171,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,418.528766165103,-27.631021115928547,193.1872125658333
35,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,669.2183010925734,-27.631021115928547,572.0838496419442,-27.631021115928547,-27.631021115928547,-27.631021115928547,138.96946552414428
36,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,671.4482512549766,685.0347998001121,-27.631021115928547,-27.631021115928547,471.9654155863461,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547
37,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,705.0235827252955,644.7456069876152,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547
38,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,488.9586264147641,580.053389035172,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547
39,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,10.095800693457734,-27.631021115928547,184.57242684152862,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547
40,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,559.4316195759075,-27.631021115928547,620.891308216603,-27.631021115928547,-27.631021115928547,-27.631021115928547,280.472527796224
