,C12,C13,C14,C15,C16,C17,C18,C22,C23,C24,C25,C26,C27,C28,LA2,LA3
0,-27.631021115928547,-6.10907597012832,-8.050673062282415,-27.419380136709368,-27.631021115928547,-21.745763392593897,-27.631021115928547,-27.631021115928547,-27.631021115928547,-10.172494046174542,-27.631021115928547,-9.715349523481946,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547
1,36.00225236863436,-27.631021115928547,-20.45396605045181,27.15046720952766,-27.631021115928547,30.218257779052085,32.35707912532619,18.629923259473674,38.2513306659374,-27.631021115928547,31.41562636521545,-27.631021115928547,11.414533739593931,-27.631021115928547,-19.247285394172007,-27.631021115928547
2,-27.631021115928547,-27.631021115928547,-27.631021115928547,679.9995629902146,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,578.1200048438454,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,709.5329624567212,-27.631021115928547
3,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,79.61137875457155,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547
4,-27.631021115928547,276.83208207458705,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,544.4004244542062,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,694.2033315601999,-27.631021115928547
5,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,703.5841105732284,43.499626767203786,-27.631021115928547,-27.631021115928547,-27.631021115928547,659.7050911664737,-27.631021115928547,-27.631021115928547,-27.631021115928547
6,-27.631021115928547,90.31824678002455,-27.631021115928547,115.8278725312521,-27.631021115928547,-9.877462115703292,-27.631021115928547,-12.885766896722767,-27.631021115928547,-27.631021115928547,94.90458478731946,-27.631021115928547,85.92193919045543,-27.631021115928547,-27.63102110859557,-27.631021115928547
7,-27.631021115928547,-27.631021115928547,31.9635709760578,20000.0,20000.0,668.8997811676097,528.3093861383858,528.6325637004419,20000.0,-27.631021115928547,20000.0,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,633.6355726929287
8,592.3998013377862,596.0339029487823,587.7322698835529,589.6966896647232,579.2323972695451,596.5264375413509,600.5248266112156,507.968319944474,474.47314573853794,-27.631021115928547,610.0401926419026,-27.631021115928547,604.1796085497151,-27.631021115928547,-27.631021115928547,503.83179279409524
9,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,696.2764158350961,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,314.13700775606145
10,694.7515011230016,20000.0,633.8021870442849,-27.631021115928547,626.7429528011123,20000.0,20000.0,690.6014455577005,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547
