,C12,C13,C14,C15,C16,C17,C18,C22,C23,C24,C25,C26,C27,C28,LA2,LA3
0,26.58208867865263,-27.631021115928547,26.520117792522978,-27.631021115928547,-27.631021115928547,20.44135220568529,30.855836216116515,-27.629709215810742,-27.562888307907013,-27.631021115928547,-27.6310210718623,-18.379816705937664,5.5428197524189615,-27.631021115928547,-27.631021115928547,1.503593009679938
1,702.8132676590577,-27.631021115928547,178.5160901567269,585.2403472598,-27.631021115928547,20000.0,20000.0,20000.0,20000.0,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,20000.0
2,101.66126482980535,-27.631021115928547,96.68613311946014,-27.631021115928547,-27.631021115928547,98.06916222668997,75.07393819215324,82.96808617226982,90.45101881614657,-27.631021115928547,104.78129320677805,-27.631021115928547,-27.631021115928547,-27.631021115928547,92.19701452394513,56.5782489297155
3,20000.0,-27.631021115928547,63.671032054094404,-27.631021115928547,-27.631021115928547,20000.0,577.3913355688661,20000.0,20000.0,-27.631021115928547,20000.0,206.39976514624198,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547
4,20000.0,-27.631021115928547,131.5360447213899,-27.631021115928547,-27.631021115928547,-27.631021115928547,163.0115058145452,20000.0,102.08904723052767,-27.631021115928547,-27.631021115928547,-27.631021115928547,691.5255699492992,-27.631021115928547,20000.0,-27.631021115928547
5,584.774113591492,295.5579003099315,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,147.14379763659008,705.9236056994059,-27.631021115928547,544.7372776434853,685.3983172404351,-27.631021115928547,678.9780005843432,-27.631021115928547,20000.0,-27.631021115928547
6,-27.631021115928547,-27.631021115928547,147.96010650642145,-27.631021115928547,-27.631021115928547,575.3158389194322,368.67951186129363,626.8368462712506,296.14775246194466,-27.631021115928547,699.4068939513829,224.82685314392904,697.7030523510118,-27.631021115928547,530.4298526105302,-27.631021115928547
7,248.14060720160194,-27.631021115928547,-27.631021115928547,171.92354155503844,-27.631021115928547,526.5775272060939,-27.631021115928547,490.7365721096811,-27.631021115928547,-27.631021115928547,701.905216427689,619.5105202590845,20000.0,-27.631021115928547,418.20012501407496,-27.631021115928547
8,481.78639495588055,312.619655832516,343.5421814937557,-27.631021115928547,-27.631021115928547,569.6806269592029,660.0256503912549,655.3584475903766,-27.631021115928547,-27.631021115928547,661.6894523181127,-27.631021115928547,700.2482721945336,-27.631021115928547,20000.0,-27.631021115928547
9,197.92681283735013,14.420478771075153,117.45664193075541,-27.631021115928547,-27.631021115928547,140.18981529127643,646.5720069462824,708.6245659831052,-27.631021115928547,274.4682300344483,597.2170083323085,-27.631021115928547,20000.0,-27.631021115928547,662.3684915364639,-27.631021115928547
10,-27.631021115928547,378.11652344566346,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,640.9769515665313,705.586799526292,-27.631021115928547,-27.631021115928547,258.60744964299226,-27.631021115928547,20000.0,-27.631021115928547,475.989853797564,-27.631021115928547
11,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,177.31991666832187,375.7006912299068,673.244422700877,-27.631021115928547,20000.0,-27.631021115928547
12,-27.631021115928547,-27.631021115928547,562.6433818340605,75.08808135351293,-27.631021115928547,-27.631021115928547,-27.631021115928547,678.9165189987327,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,670.7283685005249,-27.631021115928547,294.22764786664584,513.6751653214884
13,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,653.911345988404,-27.631021115928547,-27.631021115928547,33.80822764796972,-27.631021115928547,553.3826006708762,-27.631021115928547,634.8626560335549
14,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,645.0959087847452,292.317103107259,-27.631021115928547,-27.631021115928547,-27.631021115928547,519.0398603102908,-27.631021115928547,318.3109804900471,546.0157907200431
15,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,670.7425709009829,-27.631021115928547,-27.631021115928547,-27.631021115928547,610.1991616428078,201.97855305774786,373.2735633833536,-27.631021115928547
16,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,698.9097159670157,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,-27.631021115928547
17,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,697.6211435880474,692.8823978470099,-27.631021115928547,98.19082078536897,-27.631021115928547,-27.631021115928547,-27.631021115928547,20000.0,99.73100358946796
