,C12,C13,C14,C15,C16,C17,C18,C22,C23,C24,C25,C26,C27,C28,LA2,LA3
0,-27.631021115928547,-27.631021115928547,-5.007420190438961,-27.631021115928547,-27.631021115928547,5.350261213896188,-19.104184522720494,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-24.271791581573815,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547
1,543.8047425853849,-27.631021115928547,572.3340754964263,-27.631021115928547,-27.631021115928547,20000.0,20000.0,688.4551146214696,20000.0,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,489.5852011180806,668.3100262178369,638.8851372616533
2,52.33040853566616,-27.631021115928547,51.51311141093738,-27.631021115928547,-27.631021115928547,-22.188620177650503,53.60923509394405,32.528207033437134,37.968684003249706,4.161646117525177,35.07301295469018,-27.631021115928547,-27.631021115928547,-27.631021115928547,18.169283645526892,-27.631021115928547
3,580.4162297346911,-27.631021115928547,587.2424545354041,439.440551870075,47.45885149102777,568.0219527049288,597.3076592777564,563.6358733655253,557.649943264674,-27.62762125033612,581.2632881339578,509.5227789949779,-27.631021115928547,482.64281988700424,541.1026647101136,85.60206032971988
4,59.918751922345855,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,-12.46593521090835,64.32248242153835,-0.6992688885526208,53.292672715249225,-27.631021115928547,-27.631021115928547,45.6332740910883,56.32523497531287,22.942574435313542,-27.19006368807983,-27.631021016527107
5,32.12020447720695,32.661229176412725,-27.63102111400969,-27.631021115928547,22.236155195515035,39.04635280486932,45.1092964054023,-16.153243979334732,26.885068246298893,44.89948235300162,32.87438240142662,55.448102264557555,33.455360195510764,-27.631021115928547,-27.631021115928547,35.20612112933636
6,-27.631021113195477,19.604329963117454,2.5403534589512047,8.607149431664654,-27.631021115928547,21.381796199061128,21.918754295755853,-27.631021115928547,20.12727281006224,-27.631021115928547,15.393686238432489,27.74992174479956,-27.631020845927903,-27.631021115928547,-27.631021115928547,-27.631021115928547
7,675.7301552372043,-27.631021115928547,626.6151961296719,20000.0,20000.0,20000.0,20000.0,484.78086708172407,20000.0,638.890026163108,360.6771846318956,20000.0,20000.0,20000.0,-27.631021115928547,598.8662513082376
8,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,668.4756749317986,20000.0,20000.0,20000.0,-27.631021115928547,20000.0,-27.631021115928547,-27.631021115928547,540.9085738105194
9,20000.0,20000.0,20000.0,20000.0,678.8795820240772,20000.0,20000.0,20000.0,-27.631021115928547,675.4508462027479,20000.0,20000.0,20000.0,20000.0,-27.631021115928547,433.02027932243413
10,20000.0,20000.0,20000.0,656.938346275025,20000.0,709.1801489091812,20000.0,20000.0,375.44085673018316,470.8163972349508,20000.0,-27.631021115928547,20000.0,674.5060783326234,-27.631021115928547,-27.631021115928547
11,18.95482896420014,33.308444928179696,-27.631021115928547,-27.631021115928547,40.79455803623151,22.67544603578613,-27.631021115928547,32.304213961607324,-11.359301738984687,-27.631021115928547,37.148737802872766,33.46064825092608,39.538201252950756,-27.631021115928547,-27.631021115928547,-27.631021115928547
12,130.21406215611532,155.84741322909042,153.34945644054466,150.1146506056534,147.1337013789527,-27.631021115928547,159.68558429686618,95.26989990220822,-27.631021115928547,-27.631021115928547,-27.631021115928547,-27.631021115928547,142.58027452713446,129.35221563074796,-27.631021115928547,-27.631021115928547
13,20000.0,650.1891319381617,20000.0,20000.0,662.1308293704691,404.8807138131257,585.4783672037819,20000.0,630.8687685863141,-27.631021115928547,20000.0,688.8999247423089,529.1519690213953,342.3218400921128,-27.631021115928547,353.4865857442819
14,-27.631021115928547,-27.631021115928547,230.8228258266408,258.5026952782916,-27.631021115928547,27.131502671343224,228.22012938810033,-27.631021115928547,-27.631021115928306,-27.631021115928547,248.4885844078502,-27.631021115928547,282.21097616572547,127.87452112071314,-27.631021115928547,-27.631021115928547
