Date,Time,F1,F2,F3,F4,F5,F6,F7,Top Tank,P1,P2,P3,P4,Bottom Tank
13-12-2020,15:51:21,0.0012779999999999998,-8.9e-05,-0.0831,0.085047,0.356459,0.08387599999999999,-0.492622,0.8388129999999999,-637.0958099999999,-15.169603,68.63018100000001,-81.293207,0.349103
13-12-2020,15:51:22,0.0013050000000000002,5.9e-05,-0.08358,0.0003,0.358967,0.083526,-0.49283699999999997,0.836973,-637.09957,-16.055585,67.442189,-81.57516700000001,0.349589
13-12-2020,15:51:23,0.001599,0.00020099999999999998,-0.08077100000000001,0.000926,0.359821,0.082037,-0.47201499999999996,0.8367620000000001,-637.099987,-15.056401999999999,68.58130799999999,-81.971164,0.349952
13-12-2020,15:51:24,0.000859,0.001193,-0.062232,0.009016,0.357638,0.083178,-0.48882299999999995,0.837874,-637.089544,-14.560986999999999,68.53995400000001,-83.05221999999999,0.350576
13-12-2020,15:51:24,0.001485,0.001745,0.001796,0.118746,0.360333,0.084516,-0.494059,0.837694,-637.103747,-15.695929000000001,67.948882,-82.976613,0.350914
13-12-2020,15:51:25,0.000338,0.001312,0.0015710000000000001,0.079028,0.361978,0.083552,-0.49987,0.8373700000000001,-637.101658,-11.660349,73.093087,-83.718063,0.351555
13-12-2020,15:51:26,0.001467,0.00116,0.001426,0.001371,0.360795,0.085878,-0.5065850000000001,0.8378959999999999,-637.107089,-15.000845000000002,69.449327,-82.73475400000001,0.35191100000000003
13-12-2020,15:51:27,0.001027,0.000556,0.000842,0.092176,0.353065,0.08771,-0.5344220000000001,0.837693,-637.1041650000001,-17.683434,65.352761,-81.224701,0.352356
13-12-2020,15:51:28,0.001258,0.00063,0.001356,0.092735,0.356662,0.085647,-0.511406,0.836775,-637.106253,-13.85922,68.062084,-80.081405,0.352736
13-12-2020,15:51:29,0.000528,0.000892,-0.07098600000000001,0.09917000000000001,0.359212,0.08633300000000001,-0.497407,0.837968,-637.100823,-13.267313,71.874184,-79.79359699999999,0.353466
13-12-2020,15:51:30,-0.064836,0.000978,-0.111207,0.088675,0.364854,0.085356,-0.514996,0.837046,-637.100405,-13.426881,71.63274200000001,-81.518775,0.35370300000000005
13-12-2020,15:51:31,0.001164,0.0009570000000000001,-0.089554,0.143557,0.362227,0.082549,-0.514161,0.836993,-637.094557,-13.700069000000001,71.443934,-81.7669,0.3542
13-12-2020,15:51:32,0.001384,0.00042699999999999997,-0.058765,0.11866600000000001,0.360146,0.083983,-0.5311640000000001,0.8372620000000001,-637.103329,-15.206779999999998,67.98647700000001,-81.822874,0.35480300000000004
13-12-2020,15:51:33,0.001296,0.000679,-0.088327,0.104958,0.36395900000000003,0.088282,-0.533392,0.8363879999999999,-637.089127,-13.574335999999999,69.81190699999999,-83.324572,0.355379
13-12-2020,15:51:34,0.001018,0.000906,-0.143491,0.0010199999999999999,0.360779,0.088383,-0.529831,0.836414,-637.1024940000001,-14.266496,69.09343100000001,-83.037182,0.355667
13-12-2020,15:51:35,0.0008449999999999999,0.001251,-0.131681,0.001204,0.3606,0.085891,-0.508815,0.836951,-637.087874,-13.079339,70.642749,-81.171651,0.356054
13-12-2020,15:51:36,0.00122,0.000502,-0.102644,0.000995,0.361496,0.08725,-0.520447,0.8369190000000001,-637.096646,-17.667561,67.967679,-79.99243100000001,0.356739
13-12-2020,15:51:36,0.00126,0.0005009999999999999,-0.10653,0.066001,0.36047199999999996,0.088313,-0.534328,0.837176,-637.115025,-14.110269,70.19579,-80.832881,0.357159
13-12-2020,15:51:37,0.001251,0.000519,-0.097831,0.001256,0.356951,0.086976,-0.5499970000000001,0.836643,-637.100405,-12.731798,70.51826899999999,-82.712197,0.35785300000000003
13-12-2020,15:51:38,0.001389,0.001279,-0.08161,0.057311,0.358772,0.085799,-0.565339,0.8365889999999999,-637.0907980000001,-12.947339999999999,70.98319000000001,-83.297838,0.358281
13-12-2020,15:51:39,0.0010869999999999999,0.000773,-0.071023,0.121879,0.361087,0.084767,-0.553532,0.836406,-637.106671,-14.766504999999999,69.000697,-83.802025,0.35878499999999997
13-12-2020,15:51:40,0.000212,0.0008609999999999999,-0.05999500000000001,0.13134500000000002,0.360561,0.085578,-0.547243,0.8365520000000001,-637.105,-17.181754,65.661037,-79.844976,0.359012
13-12-2020,15:51:41,0.001615,0.000998,-0.083656,0.088011,0.369231,0.087497,-0.577812,0.8369969999999999,-637.091633,-10.729255,74.9582,-81.960303,0.35962
13-12-2020,15:51:42,0.00024300000000000002,0.001343,-0.08970399999999999,0.0009279999999999999,0.366703,0.085844,-0.57785,0.835043,-637.100823,-15.6976,68.994849,-80.33496,0.360161
13-12-2020,15:51:43,0.001582,0.00027,-0.108768,0.06827899999999999,0.366635,0.08327899999999999,-0.554405,0.835725,-637.1024940000001,-15.333767000000002,69.231278,-78.758073,0.360568
