Date,Time,F1,F2,F3,F4,F5,F6,F7,Top Tank,P1,P2,P3,P4,Bottom Tank
15-12-2020,10:48:43,0.001126,0.001067,0.0018039999999999998,0.001072,0.001279,0.10715799999999999,0.0024010000000000004,0.834435,-637.097899,-10.94605,-19.116209,-4.123035,0.393905
15-12-2020,10:48:44,0.001519,0.000784,0.0014,0.001454,0.001279,0.105468,0.002093,0.834477,-637.0974809999999,-10.93143,-19.063994,-3.25042,0.393803
15-12-2020,10:48:45,0.001314,0.001009,0.001295,0.0008320000000000001,0.001227,0.104769,0.001873,0.8341729999999999,-637.09957,-10.698343,-19.118297000000002,-4.431311,0.39407600000000004
15-12-2020,10:48:45,0.00107,0.000657,0.001954,0.000989,0.001516,0.10492699999999999,0.0031829999999999996,0.8342149999999999,-637.09957,-10.683722999999999,-18.618288,-4.399564,0.393987
15-12-2020,10:48:46,0.0009390000000000001,0.0008359999999999999,0.0015630000000000002,0.0008789999999999999,0.001184,0.10348900000000001,0.001784,0.833937,-637.107089,-10.707533,-18.814616,-3.040726,0.394098
15-12-2020,10:48:47,0.001261,0.000791,0.0014609999999999998,0.001186,0.0014269999999999999,0.101687,0.0019809999999999997,0.833731,-637.106253,-10.69709,-18.996741,-4.06706,0.394332
15-12-2020,10:48:48,0.000982,0.001182,0.0017329999999999997,0.001142,0.001541,0.101509,0.00197,0.8340049999999999,-637.08495,-10.730925,-19.100753,-4.460969,0.394164
15-12-2020,10:48:49,0.001072,0.0009460000000000001,0.0014210000000000002,0.001216,0.001691,0.101781,0.002093,0.833859,-637.095392,-10.665344000000001,-19.292068,-3.868644,0.394375
15-12-2020,10:48:50,0.00135,0.000978,0.001419,0.001353,0.001371,0.10261400000000001,0.000886,0.833708,-637.102076,-10.66242,-19.330916000000002,-4.968079,0.394497
15-12-2020,10:48:51,0.000986,0.001088,0.001731,0.000153,0.00155,0.10159299999999999,0.002734,0.8333459999999999,-637.101241,-10.796089,-19.467928,-3.305142,0.3945
